canc_flag,gender,federal_state,region_type (Locality),qu_avg_liv_area,serv_revenue_avg,revenue_avg,discount_avg,serv_revenue_std,revenue_std,discount_std,device_type,months_since_act,stars,remaining_months,mon_since_con_start,mon_since_last_subsi,mon_til_next_subsi,voice_min_wireline_avg,voice_min_onnet_avg,voice_min_offnet_avg,data_vol_total_avg,voice_min_onnet_std,voice_min_offnet_std,data_vol_total_std,tot_nbr_calls,avg_days_of_usage_avg
0,1,9,-1,3.9182,19.2203,23.8155,-4.5952,1.5345,1.3259,0.0923,0,172,2,7,18,18,7,3.5914,29.3714,6.8471,0.414,12.1947,6.622,0.1707,41,10.0561
0,1,15,4,3.9182,19.2203,23.8155,-4.5952,1.5345,1.3259,0.0923,1,2,3,23,2,2,23,5.405,13.015,12.2814,0.41025,8.545,10.257249,0.17135,26,2.9441
0,0,1,3,2.7816,42.6857,47.1597,-4.474,1.5345,1.3259,0.0967,3,64,3,5,20,20,5,14.4057,17.1657,2.4471,0.1504,16.334,1.9191,0.1305,26,9.5092
0,0,12,4,2.7816,29.8138,42.06435,-17.1763,1.1332,1.388,0.0923,1,204,4,17,8,8,17,9.56285,8.3514,3.02,0.41025,7.9699,5.1927,0.17135,26,15.6413
0,0,15,2,3.2258,69.6702,42.06435,-4.41165,1.7632,2.2016,0.0923,0,69,4,15,10,10,15,0.8229,5.4457,3.3414,0.0543,5.0231,4.4145,0.0713,11,15.6413
0,1,1,3,3,53.3001,78.3493,-13.5084,1.5345,1.3259,0.0923,0,103,4,21,4,6,19,4.3743,7.82,6.2943,0.0617,12.5659,6.9125,0.0977,10,2.8083
0,1,3,3,2.5431,14.9626,23.7209,-8.7583,1.7802,1.714,0.0923,3,38,1,8,17,6,6,0.8157,4.4157,6.2329,0.0369,3.1032,3.9826,0.035,4,2.8083
1,1,2,2,3.515,46.8913,47.0917,-0.2004,1.5345,1.3259,0.0923,3,256,3,11,26,16,0,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.6654
0,1,2,2,3.515,17.86,34.6752,-16.8152,0.5259,0.5624,0.0786,3,44,3,3,22,16,-1,18.3086,15.78285,18.9,0.398,19.7273,10.257249,0.1465,8,8.6654
0,1,6,3,3.6975,34.128,51.1426,-4.4096,1.5345,1.3259,0.0923,0,15,3,10,15,15,10,2.0871,1.4814,0.17,0.41025,1.0399,0.2923,0.17135,5,2.2738
0,0,17,-1,3.6975,38.6997,55.5726,-16.8729,0.5168,0.6155,0.1092,0,11,3,14,11,11,14,9.56285,11.4914,4.9786,0.41025,10.2009,6.8293,0.17135,38,9.1451
0,0,9,2,2.7407,34.557,43.2918,-8.7348,0.5205,0.2648,0.0923,3,155,3,5,20,20,5,9.56285,2.64,12.2814,0.41025,1.8797,17.8113,0.1985,40,7.1788
0,0,9,2,3.2697,25.3064,37.9112,-12.6048,0.1195,0.1558,0.0488,3,20,2,5,20,20,5,2.24,13.5029,0.6486,0.41025,10.2557,1.0448,0.1029,12,7.1788
0,0,15,-1,2.7709,26.1179,25.9109,0.207,0.8434,0.3289,0.0923,0,32,2,6,19,19,6,7.7486,2.4629,12.2814,0.41025,4.1593,10.257249,0.0646,41,9.1654
0,1,3,2,3.0223,37.118,37.2953,-0.1772,1.5345,1.3259,0.0923,0,184,2,19,6,6,19,1.6571,4.3229,2.81,0.2016,2.4126,3.9043,0.2087,8,8.5552
0,0,17,-1,3.0223,13.2767,17.4251,-4.1484,0.8449,0.8973,0.0524,3,2,0,23,2,6,-1,9.56285,15.78285,12.2814,0.1737,11.2312,10.257249,0.0391,8,8.5552
0,1,10,4,2.8196,52.6873,52.6873,0,1.605,1.605,0,0,160,3,13,12,12,13,5.8886,9.7571,8.4429,0.1142,14.2782,16.3158,0.0316,2,4.9668
0,0,6,3,3.1768,10.9914,10.9914,0,0,0,0,3,219,1,10,15,16,6,0,0,0,0,0,0,0,2,4.9668
0,0,11,4,3.6588,26.3635,30.6161,-4.2525,0.8201,0.8152,0.0526,0,210,2,2,15,16,-10,16.3114,1.2571,6.1171,0.0215,1.814,4.0301,0.0112,3,8.959
0,1,14,4,3,59.7221,72.3213,-12.5992,0.8627,0.844,0.0246,1,208,3,12,13,13,12,14.5943,15.78285,12.2814,0.337,11.2312,10.257249,0.17135,17,8.959
0,1,13,3,2,13.3807,30.1874,-16.8067,0.2603,0.2603,0,3,156,2,4,15,16,-8,1.5186,2.7814,10.1371,0,4.5643,6.3409,0,20,8.959
0,0,4,2,3.2069,24.8143,37.6012,-12.7868,1.491,1.6339,0.0923,0,165,3,14,11,16,0,9.56285,15.78285,12.2814,0.2933,11.2312,10.257249,0.1057,26,9.5524
0,0,2,2,3.8043,24.8143,37.6012,-12.7868,1.491,1.6339,0.0923,1,122,1,23,2,2,23,13.5986,10.67,5.3486,0.1377,11.0204,10.6351,0.0919,43,5.8347
0,1,15,-1,2.7772,16.7087,29.6939,-12.9851,0.1884,0.0073,0.1957,3,5,1,20,5,2,-4,9.246,8.88,11.712,0.0984,4.973,10.9954,0.0733,18,5.8347
1,1,6,4,2.6221,22.3997,26.1749,-3.7752,2.4663,2.4663,0,1,20,2,5,20,20,5,0,0,0,0,0,0,0,18,5.8347
0,0,8,-1,3.3623,34.0249,63.4759,-12.6443,1.5345,1.3259,0.0247,3,185,3,9,16,16,9,11.6729,15.78285,1.9857,0.41025,11.2312,1.6198,0.17135,16,7.4852
0,0,4,2,3.2436,41.0085,55.5237,-4.4528,1.5345,1.3259,0.0923,3,7,1,18,7,7,18,3.2557,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,7.4852
0,1,6,4,2.8713,18.008,18.3837,-0.3757,0.437,0.3877,0.0923,3,62,2,12,15,7,6,4.8314,21.3414,0.5214,0.1312,11.2312,0.9366,0.0755,8,9.5067
0,0,7,3,2.8713,53.1915,66.3879,-13.1964,0,0,0,1,4,3,21,4,4,21,15.94,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,9.5067
0,0,6,3,2.9216,31.6187,32.7587,-1.14,1.5345,1.3259,0.0923,2,168,3,19,6,16,-5,5.35,0,4.8843,0.0093,0,3.0325,0.011,11,4.0869
0,0,1,2,2.5729,21.3271,38.2442,-16.9172,0.3207,0.3435,0.0923,1,50,2,19,6,10,19,6.1343,6.76,5.5371,0.2489,5.6287,3.2509,0.2961,11,4.0869
0,0,5,2,2.8071,52.4264,57.2503,-4.2236,1.5345,1.3259,0.0923,1,8,3,17,8,8,17,14.01,15.78285,12.3014,0.41025,11.2312,13.5565,0.17135,11,11.2072
0,0,8,3,3.3866,13.0404,13.0404,0,0.076,0.076,0,3,211,1,8,15,16,6,18.6314,20.0743,6.3443,0,12.2488,6.3653,0,26,11.2072
0,0,16,2,3.5955,31.9227,58.0399,-26.1172,1.2997,1.3241,0.0732,3,24,2,13,24,24,1,15.5429,22.1129,11.0514,0.41025,11.2312,10.8182,0.17135,5,6.1911
0,1,9,-1,3.5955,16.3278,18.3211,-1.9933,1.5345,1.3259,0.0923,3,28,1,18,7,7,18,8.5643,0.8729,1.7914,0.0958,1.2106,3.7391,0.0432,4,6.1911
0,1,15,2,2.8077,31.9925,67.2076,-4.41165,1.5345,1.3259,0.0923,1,31,3,18,7,10,18,12.85,15.78285,12.2814,0.41025,17.1828,10.257249,0.17135,26,10.0493
0,0,10,4,2.1364,29.8138,42.06435,-8.8877,1.5345,1.3259,0.0923,0,68,4,21,4,8,21,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.674
0,1,14,4,3.0603,41.7708,50.1602,-8.3894,0.6842,0.7365,0.0527,0,30,3,7,30,30,0,0,1.56,0,0,2.1853,0,0,7,6.674
0,1,15,2,2.4019,25.3389,37.9579,-12.619,0.1912,0.2368,0.0491,3,19,2,6,19,19,6,1.4557,1.4814,1.8957,0.41025,1.5468,2.5696,0.1645,17,6.674
0,0,7,3,2.4019,27.3535,43.2915,-15.938,1.5345,1.3259,0.0923,3,27,2,23,2,2,23,4.1286,15.47,9.9914,0.41025,6.5187,4.3021,0.17135,17,6.674
0,1,6,4,2.6104,31.7576,52.9498,-21.1921,1.4115,1.5068,0.0923,0,84,3,15,10,12,15,8.2671,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,17,5.8593
0,0,2,2,2.567,34.0746,67.632,-4.41165,0.3142,0.4204,0.0923,0,102,3,9,16,20,9,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,5.8593
0,1,5,4,3.2778,58.4447,65.4947,-7.05,1.5345,1.3259,0.0923,1,220,3,14,11,15,14,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,9.5709
0,1,1,3,3.1043,17.7054,21.9071,0,0.2461,0.2461,0,0,8,1,17,8,8,17,9.56285,28.0729,10.8857,0.1018,13.1542,10.28,0.0546,11,3.8857
0,1,6,3,3.0775,42.9075,48.7825,-5.875,0.1705,0.1704,0.0008,3,9,3,16,9,9,16,1.2114,0.3814,9.3057,0.2679,0.4996,4.3254,0.213,14,3.8857
0,0,15,2,3.3556,66.4113,75.0379,-8.6267,1.5345,1.3259,0.0923,1,18,3,7,18,18,7,1.2586,3.2843,2.2271,0.41025,3.6885,4.8605,0.17135,11,10.9824
0,1,9,3,3.436,44.2746,48.5371,-4.2625,1.9718,1.9362,0.0923,3,10,3,15,10,10,15,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,10.9824
0,0,3,2,2.3025,29.1455,29.2842,-0.1387,1.4653,1.75,0.0923,0,139,2,2,23,23,2,11.68,16.8943,2.8014,0.029,11.2312,5.9722,0.022,26,10.9824
0,1,9,2,3.3519,10.9044,10.9044,0,0.0654,0.0654,0,3,48,1,13,24,23,6,0,0.5914,0.0029,0.0022,0.3886,0.007,0.0053,3,10.9824
0,1,8,2,3.3519,20.1119,39.0034,-12.8891,1.5345,1.5229,0.0923,3,190,1,20,5,5,20,9.56285,15.78285,20.46,0.292,11.2312,10.257249,0.068,3,10.9824
0,1,7,3,2.8984,19.1041,35.9232,-16.8192,1.9554,2.0346,0.1868,0,134,2,10,15,16,6,9.56285,4.9986,12.2814,0.1472,5.2061,10.257249,0.0653,3,8.8342
0,0,3,3,3.6217,26.283,47.5949,-21.3119,0.6642,1.1195,0.0923,3,40,3,8,17,17,8,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.1664,26,11.7556
0,1,2,3,3.6368,6.7801,13.502,-6.7219,1.5345,1.3259,0.0041,3,205,1,12,25,16,6,2.9643,25.9643,3.12,0.1156,11.2312,1.6826,0.0487,26,11.7556
0,0,1,2,3.915,42.833,42.833,0,0.232,0.232,0,0,203,2,23,2,2,23,1.5714,15.78285,4.9729,0.0447,11.2312,10.2424,0.0243,8,6.2711
0,0,4,4,3.915,25.5821,38.369,-12.7869,0.557,0.8336,0.0923,0,22,2,3,22,22,3,6.9357,16.8029,0.7129,0.1651,16.6444,0.8947,0.0974,24,6.2711
0,1,3,4,3.0576,45.7573,50.0197,-4.2625,1.5345,1.3259,0.0923,0,221,3,11,14,14,11,9.56285,15.78285,12.2814,0.2581,11.2312,10.257249,0.0868,26,9.3425
0,0,17,-1,3.0576,38.1308,59.1387,-21.0079,0.2846,0.3432,0.0814,1,30,3,19,6,6,19,9.56285,19.8514,3.8529,0.41025,14.4177,3.9855,0.17135,21,4.6392
0,1,4,2,3.0576,25.7908,46.7923,-21.0015,0.47,0.4692,0.0038,3,22,2,3,22,22,3,9.56285,7.5386,12.2814,0.41025,11.4444,10.257249,0.17135,10,4.6392
0,0,4,2,2.9735,35.8922,57.2041,-21.3119,0.9488,1.4046,0.0923,0,78,2,13,12,12,13,14.9971,15.0429,12.2557,0.4437,11.2312,8.5083,0.2093,19,4.6392
0,1,3,2,3.0048,50.237,68.3571,-18.1201,1.5345,1.3259,0.0923,0,55,2,22,3,3,22,9.56285,15.78285,3.9857,0.41025,11.2312,6.2284,0.2373,26,6.6845
1,1,9,3,2.7636,16.0624,16.0624,0,0.8504,0.8504,0,3,58,1,3,15,3,6,9.56285,15.78285,6.9986,0,11.2312,7.2723,0,26,6.6845
0,0,13,4,3.1,44.137,45.3485,-1.2115,1.5345,1.3259,0.0923,0,39,3,21,4,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,5.6604
0,0,13,2,3.9944,30.1595,62.0624,-4.41165,1.6481,1.7844,0.0923,3,37,3,12,13,16,12,9.6986,27.1643,12.2814,0.41025,11.2312,10.257249,0.17135,43,5.6604
0,0,4,4,2.5,14.3029,15.121,0,0.9317,0.0328,0,0,67,1,8,29,29,-4,0,0,0.98,0.0001,0,1.1217,0.0002,2,5.6604
0,1,3,4,3.0576,45.914,50.1969,-4.2829,1.5345,1.3259,0.1213,0,217,3,15,10,10,15,9.56285,15.78285,12.2814,0.2808,11.2312,10.257249,0.241,2,5.6604
0,1,1,-1,2.9303,25.3724,38.0271,-12.6547,0.1112,0.1924,0.082,0,203,2,16,9,12,16,9.56285,15.1757,1.44,0.4019,13.905,1.7652,0.1662,18,5.6604
0,0,11,4,3.2039,33.8738,50.689,-16.8152,0.2073,0.1388,0.0786,3,12,3,13,12,12,13,2.79,1.3843,7.5157,0.41025,1.2126,7.6339,0.17135,7,5.6604
0,0,4,-1,3.9716,4.31,4.31,0,0,0,0,3,161,0,8,15,12,6,0,0.0043,0,0,0.0105,0,0,7,5.6604
0,0,6,3,2.2533,21.5095,21.5095,0,0.5121,0.5121,0,3,154,2,13,15,16,6,0,27.4657,1.7114,0,6.3753,2.4085,0,8,5.6604
0,1,4,-1,2.2533,46.6731,46.6731,0,0.2043,0.2043,0,0,167,3,12,13,13,12,0.0743,0.1071,0.4343,0.3303,0.2624,0.6872,0.1407,3,5.6604
0,0,14,2,4,52.073,56.6251,-4.5521,1.5345,1.3259,0.1766,3,44,3,21,4,30,-3,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,5.3824
0,1,10,4,2.2273,8.3819,10.8987,-2.5168,0.0548,0.071,0.0162,3,17,1,8,17,30,6,1.1714,0.5114,0.1357,0,1.1809,0.246,0,2,5.3824
0,1,11,4,3.5333,21.3291,37.4794,-16.1503,1.8535,1.0915,0.0923,3,223,3,14,11,16,-10,9.56285,15.78285,12.2814,0.3062,11.2312,10.257249,0.1367,26,5.3824
0,0,12,3,3.8218,33.4366,54.4682,-21.0316,1.713,1.7921,0.0818,3,144,3,13,12,14,13,14.4843,15.78285,12.2814,0.41025,10.0556,10.257249,0.17135,26,7.364
0,1,7,4,2.3462,55.1445,66.8856,-11.7411,1.5345,1.3259,0.0923,3,11,3,14,11,11,14,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,9.1038
0,0,9,2,2.8182,34.837,40.2084,-5.3714,0,0,0,3,4,1,21,4,4,21,4.9575,15.78285,12.2814,0.41025,11.2312,10.257249,0.2101,26,9.1038
0,1,1,4,2.836,48.4457,52.5592,-4.1135,1.7105,1.7547,0.0782,3,202,2,17,8,8,18,2.6329,6.7986,3.11,0.41025,8.7217,2.7397,0.1171,23,9.1038
0,0,4,2,2.707,13.4943,13.4943,0,0.0608,0.0608,0,3,67,1,6,15,8,6,0.9043,2.7314,0.4114,0.4666,3.475,0.4555,0.0512,2,9.1054
0,1,7,4,2.9931,9.9786,9.9786,0,0.4074,0.4074,0,3,109,1,12,15,16,6,0.5714,0,0,0,0,0,0,2,9.1054
0,0,7,2,3.2829,40.0492,48.5951,-8.546,1.5345,1.3259,0.0923,0,13,3,12,13,13,12,9.56285,15.78285,12.2814,0.1182,11.2312,10.257249,0.0386,9,3.381
0,1,10,4,3.438,14.9078,27.4919,-12.5841,1.3112,1.3564,0.079,0,25,1,11,14,14,11,0.2771,21.4529,0.1243,0.2637,4.9284,0.3044,0.0529,7,3.381
0,1,6,4,3,42.6186,46.8213,-4.2027,0.6959,0.6962,0.0008,3,12,2,13,12,12,13,6.6629,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.7136
0,1,14,4,3,29.4009,33.9243,-4.5234,0.0484,0.2912,0.0923,0,20,3,5,20,20,5,9.56285,0.5743,0.5243,0.004,0.8084,1.2842,0.0064,26,3.7136
0,0,8,2,3,37.2392,41.4449,-4.2058,1.5345,1.3259,0.0447,3,18,2,7,18,18,7,9.2571,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.7136
0,1,8,-1,3,12.2648,12.63,-0.3651,1.3618,1.2412,0.0923,3,179,1,13,24,16,6,3.1286,27.01,0.1886,0.159,14.0089,0.2989,0.0734,12,9.9818
0,0,8,3,3.1353,4.4125,4.4125,0,0.251,0.251,0,3,159,0,10,15,16,6,0.3043,0.1243,0,0,0.3044,0,0,12,9.9818
1,0,15,2,3.2466,18.9414,31.5466,-12.6052,1.2838,1.3225,0.0785,3,21,2,4,21,21,4,0,1.9843,10.3329,0.2703,1.5539,14.2541,0.1146,12,9.9818
0,0,3,-1,2.6525,15.407,25.7079,-3.098,1.5345,0.6246,0.0923,3,237,2,4,15,16,6,1.7786,11.2486,4.8471,0.0495,11.2604,2.1517,0.0426,12,9.9818
0,0,4,-1,3.0788,55.1376,59.3413,-4.2038,1.6087,1.6236,0.0197,1,192,3,4,21,21,4,18.3571,15.78285,23.5243,0.41025,9.2782,11.4071,0.2982,17,9.9818
0,0,6,4,2.7905,20.7448,22.6387,-1.8939,1.4752,1.4166,0.0923,3,52,1,4,15,16,6,5.1986,7.9986,1.1214,0.41025,8.6058,1.5885,0.2256,7,10.6737
0,0,6,4,2.7905,16.9534,38.0447,-21.0913,0.0437,0.1733,0.1367,3,18,3,8,17,16,6,0,7.1329,0,0.0376,5.3808,0,0.0088,4,13.0289
0,0,1,3,2.6628,68.3326,42.06435,-25.0424,1.5345,1.3259,0.0923,1,115,3,9,16,20,5,9.56285,15.78285,12.2814,0.41025,17.4863,10.257249,0.17135,26,9.5281
0,0,6,3,3.3294,27.7944,40.5118,-12.7174,1.3181,1.2454,0.086,3,20,2,5,20,20,5,17.1214,13.17,12.2814,0.41025,13.5896,10.257249,0.194,41,9.9708
0,0,8,3,3,38.6603,47.4447,-8.7844,0.4121,0.8444,0.0923,1,46,2,5,20,20,5,8.6514,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,17,10.7719
0,1,5,2,2.8326,63.0614,63.1613,-0.0999,1.5345,1.3259,0.0923,0,27,3,22,3,7,18,11.2071,15.78285,3.2886,0.41025,11.2312,6.4121,0.17135,23,6.0338
0,1,9,3,2.4926,13.1983,13.1983,0,0,0,0,3,216,1,4,15,16,6,0,0.0557,0,0,0.0968,0,0,23,6.0338
0,0,17,-1,2.4926,34.4679,38.6706,-4.2027,0.3136,0.3131,0.0008,3,16,2,9,16,16,9,1.8471,5.47,12.2814,0.41025,7.7554,13.4048,0.1103,26,6.0338
0,1,4,4,3.5092,5.83,5.83,0,2.5496,1.3259,0,3,194,0,3,15,16,6,1.2571,0.5829,9.4257,0,1.2364,13.422,0,2,6.0338
0,1,6,4,2.6667,28.2346,32.4293,-4.1947,2.1976,2.2134,0.0271,3,15,2,10,15,16,6,12.5029,4.7929,21.9857,0.4736,4.7745,10.257249,0.17135,12,6.0338
0,0,5,2,3,1.9484,4.3494,0,2.1234,0.089,0,3,140,0,5,15,16,6,0,0,0,0,0,0,0,12,6.0338
0,1,4,4,2.9808,11.0007,11.0007,0,0.0004,0.0004,0,3,94,1,3,15,16,6,0,0.8271,0,0,0.9784,0,0,27,6.0338
0,1,7,4,2.9803,29.8138,42.06435,-25.4443,2.561,1.3259,0.0923,3,34,4,15,10,14,15,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.0338
0,0,6,4,2.563,0.0277,0.0277,0,0.0678,0.0678,0,0,214,2,18,7,16,-6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.0338
1,1,6,3,2.9901,8.3613,8.3613,0,0,0,0,3,70,1,3,15,16,6,0,0.1157,0,0,0.2834,0,0,26,6.0338
0,1,4,4,3,8.3613,8.3613,0,0,0,0,3,9,2,16,9,9,16,0,0,0,0,0,0,0,26,6.0338
0,0,1,2,2.6316,42.7253,42.7253,0,0.5731,0.5731,0,1,196,2,4,21,21,4,3.5586,9.4229,5.4771,0.2066,5.8062,6.8871,0.0628,26,6.0338
0,0,9,3,3.6576,13.9457,32.415,-18.4693,0.7059,0.7076,0.003,3,8,1,17,8,21,-7,0.4243,10.6,12.2814,0.41025,10.9344,14.3005,0.17135,23,7.0556
0,1,3,-1,2.9522,22.9027,36.1394,-1.6041,1.5345,1.3259,0.0923,0,168,2,22,3,4,21,9.56285,15.78285,12.2814,0.2466,11.2312,10.257249,0.0509,23,7.0556
0,1,6,4,2.9522,8.4862,11.0078,-2.5216,0.1265,0.126,0.0005,3,18,1,7,18,4,6,4.2457,8.0043,13.4714,0.1075,5.7776,13.8453,0.2634,26,7.0556
0,0,9,2,3.1901,14.334,39.5772,-8.4365,0.1182,0.1726,0.0547,0,24,2,13,24,24,1,0.9971,25.4014,1.3843,0.41025,4.7589,2.85,0.1908,26,10.5708
0,0,8,-1,3.5104,11.1332,11.1332,0,0.3283,0.3283,0,3,157,1,15,10,16,-9,0.4243,2.4343,0.3214,0.0587,1.7764,0.5188,0.0203,26,10.5708
0,1,1,3,3.5104,25.9387,47.3591,-21.4204,0.9376,1.2056,0.0923,0,29,3,17,8,8,17,9.56285,18.3857,12.2814,0.41025,13.0057,10.257249,0.17135,26,5.395
0,1,3,2,3.0353,6.9339,11.1336,-4.1997,0.206,0.1984,0.0082,3,193,0,12,13,8,6,2.7386,3.4786,1.3643,0.0208,5.7095,2.1526,0.0253,1,3.6624
0,0,13,4,3.7622,49.9049,49.9049,0,1.1769,1.1769,0,0,151,3,13,24,24,1,0,1.3871,0,0,1.2691,0,0,1,3.6624
0,0,6,3,2.7443,3.8596,4.8731,-1.0135,1.5345,1.3259,0.0923,0,23,1,6,19,19,6,0.2186,15.7943,3.5143,0.0591,8.611,3.0273,0.0547,26,3.6624
0,0,4,4,3.0448,47.7284,42.06435,-4.41165,1.5345,1.3259,0.0923,0,14,3,11,14,14,11,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,3.6624
0,1,1,3,2.8727,4.1601,4.1601,0,0.0007,0.0007,0,3,61,0,12,15,14,6,0,0.04,0,0,0.0709,0,0,26,3.6624
0,0,12,-1,2.8727,5.0688,5.0688,0,0.2164,0.2164,0,3,153,0,9,15,16,6,0.9529,5.5357,21.2571,0,3.4272,8.9421,0,7,3.6624
0,1,5,2,3.1227,42.1911,48.7186,-6.5276,1.5345,1.3259,0.0923,3,24,2,22,3,16,-2,2.8386,6.3357,12.2814,0.41025,3.2816,10.257249,0.1661,7,7.0688
0,1,6,3,2.3167,16.9833,38.319,-21.3357,0.0826,0.1787,0.0923,3,22,1,3,22,22,3,0.9329,4.0729,12.2814,0.41025,1.7254,10.257249,0.1186,32,7.0688
0,1,6,3,2.4029,19.0197,26.9834,-3.1617,1.5345,1.3259,0.0923,0,185,2,19,6,6,19,9.56285,15.78285,12.2814,0.1557,11.2312,10.257249,0.1388,26,7.0688
0,1,4,2,2.5252,19.0197,26.9834,-3.1617,1.5345,1.3259,0.0923,3,1,3,24,1,6,0,0,0,0,0,0,0,0,3,7.0688
0,0,6,4,2.5154,50.7681,59.1757,-8.4077,1.5345,1.3259,0.0393,1,19,3,6,19,19,6,9.56285,15.78285,12.2814,0.41025,16.0498,10.257249,0.17135,26,13.1446
0,0,9,2,2.9627,57.6668,59.2122,-1.5453,2.9186,0.8963,0.0923,0,97,3,15,10,10,15,4.1614,4.8457,2.5243,0.3644,3.1925,3.7118,0.1392,26,13.1446
0,0,9,2,2.8213,42.2385,46.7187,-4.4801,0.1364,0.2958,0.0923,0,43,3,6,19,19,6,2.2671,1.8471,0.81,0.0772,1.655,1.521,0.0192,7,13.1446
0,0,6,2,2.8213,29.7204,59.1646,-29.4441,0.1638,0.2541,0.1146,3,57,3,16,9,14,16,3.0957,15.78285,5.2614,0.41025,11.2312,4.6672,0.17135,26,13.1446
0,0,17,-1,2.8213,0,0,0,0,0,0,3,102,0,7,15,16,6,3.0957,15.78285,5.2614,0.41025,11.2312,4.6672,0.17135,26,13.1446
0,0,7,2,3.4847,17.8194,34.6648,-16.8454,0.7283,0.6905,0.1424,0,61,2,6,19,16,6,9.56285,7.7386,21.6071,0.41025,4.9052,9.763,0.17135,26,9.0972
0,0,1,3,2.5192,29.8138,87.5354,0,1.5345,1.3259,0,0,212,3,3,22,22,3,1.5743,15.78285,12.2814,0.41025,17.3399,18.1727,0.17135,26,9.0972
0,1,7,3,3.2595,42.7134,42.7134,0,1.5345,1.3259,0,3,98,2,4,15,22,6,2.0557,15.78285,12.2814,0,11.2312,10.257249,0,4,9.0972
0,1,13,3,3.0386,27.3959,44.4724,-17.0766,1.3746,0.7779,0.0923,0,208,3,12,13,13,12,9.56285,8.7414,12.2814,0.41025,12.1164,10.257249,0.17135,36,9.5142
0,1,1,-1,3.7263,37.9723,67.0626,-29.0903,2.7212,1.3259,0.0923,1,57,3,16,9,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,9.5142
0,1,7,2,2.9864,25.9877,47.266,-21.2783,0.6558,1.1781,0.0923,0,8,3,17,8,8,17,9.56285,15.78285,5.9886,0.2544,11.2312,6.8666,0.1253,26,5.2889
0,1,9,-1,3.1424,15.5531,25.1597,-9.6066,2.9028,0.1627,0.0923,3,11,1,14,11,11,14,0.8486,0,3.0414,0.012,0,3.8823,0.0099,2,5.2889
0,1,3,2,3.6279,11.2689,11.2689,0,0.2053,0.2053,0,3,153,1,8,17,11,6,3.0329,7.9614,1.2514,0.0535,8.8554,2.0911,0.0167,4,5.2889
0,1,1,2,3.0703,38.1254,42.0734,-3.948,1.5345,1.3259,0.0923,3,13,3,12,13,13,12,1.0671,7.15,0.7443,0.41025,9.2221,1.7706,0.17135,7,12.6972
0,1,5,4,3.8194,9.193,35.0775,-16.8063,1.5345,1.3259,0.0652,3,195,3,12,15,13,0,12.0757,15.78285,13.7243,0.0835,11.2312,9.8576,0.0679,23,12.6972
1,0,4,4,2.1321,52.4703,56.4314,-3.9612,1.5345,1.3259,0.0923,0,10,3,15,10,10,15,4.1686,8.8971,8.3657,0.41025,8.6544,8.8437,0.17135,23,7.9531
0,0,1,3,3.2057,18.9865,22.9987,-4.0121,2.7396,1.3259,0.0923,3,25,3,12,25,10,6,6.8271,9.4571,12.2814,0.1991,8.8045,13.1754,0.0998,23,13.2863
0,0,1,2,3.1906,29.7715,33.973,-4.2016,0.3727,0.3749,0.0162,1,218,3,8,29,16,0,6.5729,15.78285,12.8971,0.1688,11.2312,10.257249,0.0378,14,15.2623
0,1,2,2,2.3697,32.8028,48.3628,-15.56,1.5345,1.6362,0.0923,0,188,2,2,23,23,2,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.244,26,5.8961
0,0,5,4,3.1358,29.8138,42.06435,-8.4203,0.9941,1.0296,0.0548,0,170,3,23,2,3,23,9.56285,17.5957,12.2814,0.41025,8.8644,10.257249,0.17135,26,8.154
0,1,1,3,3.0285,29.4313,29.4313,0,0.0242,0.0242,0,3,35,2,2,15,16,-10,0.8514,0.0143,0.27,0.1647,0.035,0.3331,0.0301,6,8.0109
0,0,8,4,2.9339,39.5135,45.3223,-5.8088,1.5345,1.3259,0.0923,3,8,3,21,4,8,17,2.79,15.9243,8.7771,0.41025,14.1956,7.9892,0.17135,6,6.1311
0,1,6,4,2.0615,38.6853,39.0504,-0.3651,0.6007,0.556,0.0923,1,180,3,8,17,16,6,9.56285,15.78285,12.2814,0.4533,11.2312,10.257249,0.1296,32,12.5423
